molregno,Compound ChEMBL ID,docid
476240,CHEMBL474024,"[46247, 72420]"
53984,CHEMBL287249,"[9040, 17763]"
1335754,CHEMBL2018024,[61623]
326732,CHEMBL196405,[30081]
25356,CHEMBL282945,[6673]
1430528,CHEMBL2171038,"[66033, 84147]"
1426744,CHEMBL2160190,[65725]
1828205,CHEMBL3394389,[90885]
2070166,CHEMBL3764360,[98360]
108446,CHEMBL65900,[11089]
1477941,CHEMBL2260124,[70120]
675923,CHEMBL1201972,[7316]
1753474,CHEMBL3275442,[83362]
447980,CHEMBL446570,[44487]
1831515,CHEMBL3401315,[91115]
431956,CHEMBL259514,[39124]
306278,CHEMBL182263,[20014]
2078519,CHEMBL3786861,[98875]
485102,CHEMBL451274,[42410]
700847,CHEMBL1241626,[52688]
645485,CHEMBL1164948,[51550]
46376,CHEMBL33330,[4244]
1162801,CHEMBL1801723,[58184]
1523408,CHEMBL2333765,[72523]
335514,CHEMBL201226,[30478]
563019,CHEMBL551692,"[47302, 51910]"
499695,CHEMBL451519,[46317]
443748,CHEMBL485794,"[43277, 43202]"
1335624,CHEMBL2017895,[61672]
1344088,CHEMBL2032018,[61938]
618332,CHEMBL1078183,[50103]
327452,CHEMBL371176,[30112]
456398,CHEMBL462656,[45419]
488172,CHEMBL467800,[42023]
2054907,CHEMBL3740094,"[97493, 99191]"
1790883,CHEMBL3334756,[89205]
300830,CHEMBL178200,[20767]
1266682,CHEMBL1923081,[60339]
1796651,CHEMBL3344487,[89591]
1167666,CHEMBL1812641,[58507]
514724,CHEMBL485397,[44692]
470606,CHEMBL460991,[45161]
1739761,CHEMBL3247140,[82779]
518091,CHEMBL480493,[45918]
1510760,CHEMBL2311721,"[71814, 93140]"
2093821,CHEMBL3824096,[99719]
1463833,CHEMBL2229672,[68061]
1618955,CHEMBL3115971,[76735]
221281,CHEMBL134361,[12156]
1827073,CHEMBL3393269,[90855]
317969,CHEMBL370043,[21386]
617787,CHEMBL1079046,[50142]
227537,CHEMBL135908,"[4261, 15193]"
573907,CHEMBL567438,[48563]
374445,CHEMBL375438,[35358]
1725025,CHEMBL3218643,[81987]
227731,CHEMBL445637,[13148]
217168,CHEMBL338717,[15683]
283119,CHEMBL169052,[1112]
65173,CHEMBL42658,[3791]
1444964,CHEMBL2205341,[66922]
170044,CHEMBL103283,"[4225, 9776, 11017, 5753, 12173, 9968, 9620, 34785, 35215, 37482, 44874, 51887, 82072, 82078, 82081, 82899, 92322]"
1143804,CHEMBL1771492,[57405]
2089666,CHEMBL3813865,[99487]
1625405,CHEMBL3133312,[77354]
1512739,CHEMBL2313680,[71966]
103946,CHEMBL308192,"[16997, 47319]"
211736,CHEMBL126649,[5930]
299474,CHEMBL179624,[21223]
344487,CHEMBL206021,[31003]
1164073,CHEMBL1802983,[58204]
332569,CHEMBL372109,"[30398, 49282]"
1494713,CHEMBL2287811,[70854]
1606298,CHEMBL3091933,[76111]
646622,CHEMBL1165698,[51487]
558714,CHEMBL562385,[47904]
1343517,CHEMBL2031452,[62011]
173093,CHEMBL324444,[2867]
708750,CHEMBL1269517,"[53533, 83880]"
1278616,CHEMBL1947222,[60986]
1729703,CHEMBL3229070,[82144]
110906,CHEMBL68972,"[6824, 20680]"
246840,CHEMBL148358,[14749]
1062261,CHEMBL1650528,[54782]
1250449,CHEMBL1910851,[59360]
515385,CHEMBL457506,[45322]
591851,CHEMBL610625,[49238]
111829,CHEMBL70546,"[9224, 3509]"
401281,CHEMBL393757,[37228]
256036,CHEMBL156947,[5321]
677105,CHEMBL1203154,[10292]
1349625,CHEMBL2043186,[62325]
1428676,CHEMBL2165241,[65750]
1141726,CHEMBL1766690,[57355]
201115,CHEMBL331860,[4071]
704941,CHEMBL1255959,[53200]
2056063,CHEMBL3745956,[97573]
1334168,CHEMBL2013102,[61554]
495111,CHEMBL496774,[45088]
1832508,CHEMBL3402298,[91263]
1820007,CHEMBL3355874,[89932]
1836101,CHEMBL3409334,[91376]
710301,CHEMBL1271052,"[53374, 65005, 73509]"
1145166,CHEMBL1774122,[57536]
286550,CHEMBL355105,[7156]
599526,CHEMBL599586,[49813]
1491158,CHEMBL2282172,[70757]
554465,CHEMBL563162,"[47406, 51918]"
1170114,CHEMBL1817921,[58703]
1265571,CHEMBL1921981,[60272]
1472044,CHEMBL2236524,[68980]
583151,CHEMBL567069,"[49061, 51887]"
1180706,CHEMBL1836639,[59105]
522146,CHEMBL496909,[46410]
120050,CHEMBL309047,[3938]
925506,CHEMBL1501622,"[51887, 62875]"
1524768,CHEMBL2335112,[72650]
1139377,CHEMBL1762088,[57202]
507689,CHEMBL509087,[44362]
1439700,CHEMBL2177123,[66666]
1790671,CHEMBL3334546,[89191]
1617117,CHEMBL3114151,[76769]
557225,CHEMBL560134,[48089]
1344147,CHEMBL2032076,[61975]
1557774,CHEMBL2375942,[73444]
622906,CHEMBL1090883,[50796]
2076505,CHEMBL3781103,[98628]
337167,CHEMBL381934,[30590]
594544,CHEMBL606129,[49285]
382636,CHEMBL229758,[36134]
63558,CHEMBL42896,[8139]
1266783,CHEMBL1923181,[60296]
435281,CHEMBL404304,[38726]
1788872,CHEMBL3329882,[89218]
1337415,CHEMBL2022050,[61740]
1827158,CHEMBL3393353,[90858]
182698,CHEMBL109336,[3448]
322590,CHEMBL192780,"[16878, 16878, 21264]"
259479,CHEMBL349811,"[288, 13243, 65106]"
1154447,CHEMBL1790816,[17563]
226548,CHEMBL341800,[17229]
613591,CHEMBL1081072,"[50470, 50470]"
1163882,CHEMBL1802794,[58203]
448909,CHEMBL471368,[44467]
227038,CHEMBL137164,[6002]
1344277,CHEMBL2032205,[61942]
292989,CHEMBL177327,[4185]
192666,CHEMBL117778,[5855]
504643,CHEMBL526136,[39680]
1280971,CHEMBL1951979,[61202]
178617,CHEMBL108512,[3437]
449315,CHEMBL510072,[44405]
186316,CHEMBL112612,[10851]
1151991,CHEMBL1788327,[8496]
1750799,CHEMBL3272794,[83314]
598709,CHEMBL591592,[49843]
1956833,CHEMBL3601933,[93092]
1822148,CHEMBL3357994,[89543]
570107,CHEMBL574024,[48378]
1142643,CHEMBL1770343,[57481]
1830734,CHEMBL3400542,[91186]
1514387,CHEMBL2315312,[71983]
1594732,CHEMBL3084841,"[16538, 16538]"
1068782,CHEMBL1669778,[55401]
1819224,CHEMBL3355099,"[89289, 99872]"
18938,CHEMBL16700,[13294]
649592,CHEMBL1170267,"[51840, 62677]"
114150,CHEMBL304359,[6832]
1168142,CHEMBL1813112,[58563]
676874,CHEMBL1202923,[11351]
44159,CHEMBL281015,"[6235, 74838]"
87643,CHEMBL406290,[11864]
1076610,CHEMBL1688801,[56088]
1425436,CHEMBL2158895,[65624]
293319,CHEMBL175359,[7729]
597878,CHEMBL605192,[49744]
1167862,CHEMBL1812835,[58511]
265316,CHEMBL434841,[15329]
1571316,CHEMBL2403712,[74230]
189011,CHEMBL324807,[17120]
204921,CHEMBL332879,[13067]
307359,CHEMBL363946,[20107]
700276,CHEMBL1241061,[52739]
1479282,CHEMBL2261452,[69932]
1604915,CHEMBL3087437,[76065]
1353834,CHEMBL2058076,[62608]
48238,CHEMBL290333,"[17737, 4379, 51887]"
354258,CHEMBL214308,[31555]
476062,CHEMBL475055,[46193]
446456,CHEMBL446018,[42317]
125728,CHEMBL80287,[3278]
1338967,CHEMBL2023587,[61878]
617708,CHEMBL1077839,[50142]
597639,CHEMBL589557,[49739]
238797,CHEMBL439811,"[15743, 31895]"
1353908,CHEMBL2058149,[62633]
1139694,CHEMBL1762402,[57163]
1792106,CHEMBL3337614,[89549]
124227,CHEMBL310787,[4404]
711693,CHEMBL1275734,[53930]
215947,CHEMBL405790,"[5948, 84147]"
432283,CHEMBL259738,"[38918, 57581]"
621026,CHEMBL1092603,[50725]
1613630,CHEMBL3105537,[76507]
707732,CHEMBL1258719,[53040]
247713,CHEMBL149659,[8890]
1511599,CHEMBL2312552,[71853]
1489866,CHEMBL2272542,[70284]
110734,CHEMBL69027,[4967]
545646,CHEMBL542885,[4396]
427922,CHEMBL265954,[39293]
410519,CHEMBL395354,"[37558, 48683]"
1624141,CHEMBL3127515,[77107]
1529463,CHEMBL2347633,[72790]
646187,CHEMBL1164575,[51510]
579391,CHEMBL576297,[49040]
1481115,CHEMBL2263266,[69895]
614887,CHEMBL1085415,[50370]
494672,CHEMBL498206,[45093]
543946,CHEMBL543750,"[8389, 51887]"
1751665,CHEMBL3273651,[83425]
1428072,CHEMBL2164643,[65820]
2054985,CHEMBL3741418,[97414]
520093,CHEMBL482539,"[47056, 73441]"
1444759,CHEMBL2205138,[66829]
1476722,CHEMBL2252788,[69646]
1563949,CHEMBL2387175,[73718]
2072269,CHEMBL3771039,[98485]
269185,CHEMBL159438,[4140]
1141670,CHEMBL1766635,[57311]
1725179,CHEMBL3218796,[81817]
1263707,CHEMBL1916252,[60108]
467210,CHEMBL516911,[43867]
341060,CHEMBL206393,[30810]
1376864,CHEMBL2104594,"[65106, 100207, 100208]"
1838394,CHEMBL3415207,[91531]
168997,CHEMBL319648,"[2861, 42329, 40494]"
174361,CHEMBL108470,[17852]
312234,CHEMBL362108,[21053]
269904,CHEMBL161535,[13245]
148243,CHEMBL92221,"[5831, 17066, 17319]"
363997,CHEMBL384691,"[34730, 38927]"
117938,CHEMBL312540,[16485]
39698,CHEMBL283188,[4832]
1827590,CHEMBL3393781,[90866]
356754,CHEMBL438794,[31633]
1428183,CHEMBL2164753,[65846]
492674,CHEMBL519985,[44559]
235173,CHEMBL141133,[5484]
155827,CHEMBL95012,[5112]
105370,CHEMBL66573,"[4363, 4524, 5705, 31080, 59227]"
1479244,CHEMBL2261414,[69869]
1524011,CHEMBL2334362,[72324]
224334,CHEMBL135115,"[10302, 59253, 62701, 51887]"
278173,CHEMBL352426,[6607]
299510,CHEMBL180327,[21218]
1112740,CHEMBL1732009,"[51887, 58000, 93542]"
463070,CHEMBL442810,"[40313, 41326]"
1844116,CHEMBL3426730,[91808]
232039,CHEMBL139671,[12672]
236875,CHEMBL141374,[15222]
196758,CHEMBL120444,[17140]
651398,CHEMBL1173512,[51804]
2038510,CHEMBL3706464,[95063]
1495315,CHEMBL2288407,[71104]
1420683,CHEMBL2147186,[65299]
1469730,CHEMBL2234233,"[68891, 70635, 70754, 93340]"
268697,CHEMBL159610,[13245]
621178,CHEMBL1092245,[50731]
83729,CHEMBL55837,"[17502, 17302, 30191, 34799, 52157]"
257686,CHEMBL347398,[54]
1957674,CHEMBL3604634,"[93111, 98877]"
134784,CHEMBL311663,"[51887, 55596, 69227]"
1794197,CHEMBL3342058,[89413]
6375,CHEMBL418151,[14857]
1364833,CHEMBL2087173,[64955]
188083,CHEMBL114965,[12056]
647269,CHEMBL1164826,"[51468, 69675, 72546]"
1068672,CHEMBL1669688,[55397]
498311,CHEMBL476056,[46382]
216115,CHEMBL129934,[15681]
1959760,CHEMBL3608902,[93224]
1829809,CHEMBL3398082,[91003]
1267601,CHEMBL1923990,[60316]
1725350,CHEMBL3218965,[81743]
324689,CHEMBL193637,[20945]
152183,CHEMBL329566,"[6366, 21559]"
100814,CHEMBL64959,[14435]
165592,CHEMBL99740,[17838]
266222,CHEMBL159031,"[1087, 70732]"
10907,CHEMBL12730,"[2526, 2266, 1914]"
2077300,CHEMBL3787390,[98836]
1122199,CHEMBL1743628,[7209]
1743817,CHEMBL3251155,[82651]
676057,CHEMBL1202106,"[17489, 16052, 15545, 15066, 17346]"
1055415,CHEMBL1632330,"[54278, 60241]"
1968744,CHEMBL3628787,[93809]
451174,CHEMBL527205,[45138]
125414,CHEMBL309857,[4997]
1250877,CHEMBL1911275,[59369]
349029,CHEMBL210920,[31202]
334903,CHEMBL200700,[30516]
1430763,CHEMBL2171271,[66035]
1998379,CHEMBL3665429,[94290]
59205,CHEMBL39184,[9469]
490216,CHEMBL477134,[43955]
100935,CHEMBL62846,[3874]
1760483,CHEMBL3289931,"[84025, 90288]"
1142570,CHEMBL1770271,[57460]
1826890,CHEMBL3393088,[90850]
1966875,CHEMBL3623186,[93619]
578749,CHEMBL569813,[48942]
260147,CHEMBL154634,[10422]
141204,CHEMBL433336,"[11319, 14591]"
1058927,CHEMBL1644155,[54625]
514596,CHEMBL483197,[44646]
75314,CHEMBL301162,[5522]
1063037,CHEMBL1650927,[55292]
170989,CHEMBL104722,[16098]
253759,CHEMBL357991,[10412]
1842743,CHEMBL3423291,[91710]
53016,CHEMBL36273,[2612]
236482,CHEMBL143244,[543]
127956,CHEMBL413147,[9936]
129143,CHEMBL309418,[12929]
1445944,CHEMBL2206311,[66833]
1279717,CHEMBL1950737,[61176]
315541,CHEMBL190342,[20668]
1529819,CHEMBL2347985,[72729]
1350276,CHEMBL2046860,[62399]
1793735,CHEMBL3339227,[89509]
202120,CHEMBL331888,[11481]
676038,CHEMBL1202087,[47978]
143288,CHEMBL89296,[1003]
494822,CHEMBL496152,[45072]
253024,CHEMBL345781,[4811]
346514,CHEMBL207987,"[31120, 58948]"
1736150,CHEMBL3237605,[82376]
2083433,CHEMBL3799932,[99236]
599733,CHEMBL602844,[49897]
560267,CHEMBL565055,[47935]
1077583,CHEMBL1689156,[56104]
124466,CHEMBL306625,[14026]
1159766,CHEMBL1796714,[58035]
399403,CHEMBL438674,[37007]
594981,CHEMBL595485,[49386]
423940,CHEMBL398264,[38287]
40970,CHEMBL29208,[4235]
2056596,CHEMBL3747024,[97647]
2052615,CHEMBL3741377,[97433]
22825,CHEMBL19207,[149]
1792866,CHEMBL3338367,[89328]
474655,CHEMBL520600,[45645]
368644,CHEMBL221085,[34988]
1945265,CHEMBL3576961,[92392]
565805,CHEMBL557240,[47929]
240892,CHEMBL357624,[16713]
491973,CHEMBL522970,[44564]
1614568,CHEMBL3109369,[76632]
113479,CHEMBL304362,[12404]
239251,CHEMBL145053,[11610]
515941,CHEMBL487962,"[45344, 62116]"
1486502,CHEMBL2269211,[70296]
1758372,CHEMBL3287841,[83929]
1615301,CHEMBL3110094,[76669]
64561,CHEMBL415921,[7846]
183666,CHEMBL320800,[13520]
706758,CHEMBL1257755,[53109]
2075428,CHEMBL3780733,[98690]
1743694,CHEMBL3251034,[82547]
435548,CHEMBL271293,[38571]
1621657,CHEMBL3125056,[77128]
230524,CHEMBL138514,[12667]
159794,CHEMBL319209,[7036]
149213,CHEMBL90320,"[14506, 14507]"
73625,CHEMBL417905,[11219]
1440749,CHEMBL2179939,[66733]
1271076,CHEMBL1933616,[60720]
489031,CHEMBL467367,[44049]
1832875,CHEMBL3402662,[91105]
1757720,CHEMBL3287195,[83917]
1761377,CHEMBL3290816,[83970]
1165030,CHEMBL1807346,"[58354, 94082]"
685805,CHEMBL1213956,[52175]
1820331,CHEMBL3356195,[89721]
1344097,CHEMBL2032027,[61938]
1843271,CHEMBL3425894,[91790]
1526535,CHEMBL2336861,[72607]
1172746,CHEMBL1822663,[58847]
2059011,CHEMBL3752913,[97740]
562839,CHEMBL551279,[48265]
2076568,CHEMBL3780955,[98669]
1832208,CHEMBL3402001,[91229]
646804,CHEMBL1163402,"[51482, 51482]"
138601,CHEMBL315182,[6343]
611283,CHEMBL1080035,"[50304, 58122]"
1427297,CHEMBL2163876,[65800]
470387,CHEMBL494713,"[45200, 57282]"
259687,CHEMBL158297,[4118]
1472105,CHEMBL2236584,[69008]
1345629,CHEMBL2036098,[62158]
296538,CHEMBL175692,"[21582, 42028, 42033]"
260547,CHEMBL157619,[7367]
66215,CHEMBL288658,[9482]
1786008,CHEMBL3323434,[90593]
210173,CHEMBL126815,[5925]
332614,CHEMBL200731,[30396]
423919,CHEMBL398644,[38257]
1359702,CHEMBL2069561,[62987]
1832080,CHEMBL3401875,[91219]
350019,CHEMBL426133,[31167]
379431,CHEMBL225933,[35700]
486168,CHEMBL449840,[42062]
1424173,CHEMBL2153485,[65412]
304444,CHEMBL362379,[20369]
1626833,CHEMBL3137388,[77447]
147590,CHEMBL433334,[8059]
1473210,CHEMBL2237678,[69198]
411596,CHEMBL246323,[37374]
1734142,CHEMBL3235617,[82422]
287819,CHEMBL172870,[9902]
2050557,CHEMBL3736115,[97339]
43192,CHEMBL285233,[7551]
629450,CHEMBL1088371,[51057]
490075,CHEMBL454456,[43964]
1747000,CHEMBL3259842,[83189]
1633613,CHEMBL3144322,[12844]
1463892,CHEMBL2229731,[67933]
74738,CHEMBL52340,"[15619, 51887]"
1573678,CHEMBL2409257,[74363]
1266532,CHEMBL1922932,[60335]
691304,CHEMBL1224843,[52518]
2036184,CHEMBL3702856,[94682]
1968602,CHEMBL3628646,[93785]
603536,CHEMBL597584,[49619]
283766,CHEMBL169857,[5383]
1611861,CHEMBL3103786,[76445]
440564,CHEMBL446625,"[16542, 15683, 38815]"
642284,CHEMBL1160745,[2347]
108920,CHEMBL307535,[6820]
287121,CHEMBL171093,[9358]
518919,CHEMBL460431,[46645]
118070,CHEMBL74301,[11285]
1977879,CHEMBL3645134,[94088]
3278,CHEMBL7798,[5409]
492158,CHEMBL489579,[44550]
1491685,CHEMBL2282694,[70704]
122749,CHEMBL420373,[4994]
285315,CHEMBL352983,[9353]
291185,CHEMBL176561,[10953]
468292,CHEMBL481923,[43796]
1478872,CHEMBL2261046,[70083]
1579349,CHEMBL2420557,[74670]
488251,CHEMBL468424,[44036]
556226,CHEMBL560298,[47397]
349193,CHEMBL208208,[31248]
2061678,CHEMBL3758467,[97976]
1463861,CHEMBL2229700,[68062]
1798462,CHEMBL3349851,[7629]
582106,CHEMBL569932,[48833]
1562858,CHEMBL2386095,[73838]
47397,CHEMBL286199,[14108]
44710,CHEMBL435758,[9441]
521071,CHEMBL470845,[46465]
646658,CHEMBL1165312,[51452]
484068,CHEMBL445710,[40603]
415018,CHEMBL245998,[37739]
206396,CHEMBL125031,[2417]
144553,CHEMBL432187,[1005]
649263,CHEMBL1170971,[51756]
1571397,CHEMBL2403793,[74231]
511886,CHEMBL456169,[44122]
289316,CHEMBL173645,[4178]
594355,CHEMBL596054,[49275]
1262597,CHEMBL1915154,"[60164, 77068]"
184919,CHEMBL113124,[7614]
388540,CHEMBL230218,[36703]
1576058,CHEMBL2414819,[74499]
715385,CHEMBL1288984,[54075]
1583372,CHEMBL2431317,[75063]
1795777,CHEMBL3343622,[89786]
68750,CHEMBL296742,[15908]
492409,CHEMBL491832,[44538]
321118,CHEMBL190178,"[21672, 45473]"
330048,CHEMBL383370,[30062]
221644,CHEMBL131789,[14798]
1349465,CHEMBL2043028,"[62320, 77089]"
366556,CHEMBL218632,"[35003, 35004, 51887, 74343, 51887]"
18322,CHEMBL278040,[15375]
463023,CHEMBL509577,[40337]
391952,CHEMBL242501,[36522]
301882,CHEMBL360315,[20896]
1958303,CHEMBL3605256,[93128]
1075327,CHEMBL1684992,[55773]
647562,CHEMBL1172268,[51669]
1522213,CHEMBL2332582,[72723]
641815,CHEMBL1160276,[4926]
37834,CHEMBL29505,"[15391, 37943]"
1147320,CHEMBL1778853,[57664]
1158821,CHEMBL1795778,[58113]
713738,CHEMBL1277758,[53891]
1280926,CHEMBL1951934,[61200]
1964817,CHEMBL3618463,[93521]
1577554,CHEMBL2418780,[74622]
333642,CHEMBL382066,[30427]
1502375,CHEMBL2298773,[71613]
1621758,CHEMBL3125156,[77199]
1167401,CHEMBL1812378,[58557]
580905,CHEMBL571921,[48947]
441331,CHEMBL406365,[38389]
1272466,CHEMBL1934992,[60663]
1754588,CHEMBL3276545,[83627]
615900,CHEMBL1091469,"[50523, 50523]"
2086836,CHEMBL3810234,[99356]
230901,CHEMBL141370,[14380]
115591,CHEMBL303443,[3928]
1501702,CHEMBL2298106,[71447]
224637,CHEMBL422806,[12647]
1725887,CHEMBL3219497,[81705]
1354546,CHEMBL2058781,"[62673, 71946]"
1590538,CHEMBL2448390,[34800]
160371,CHEMBL95908,[1036]
73797,CHEMBL422943,[8160]
389523,CHEMBL428572,"[36309, 36357]"
218735,CHEMBL336838,[14650]
1167369,CHEMBL1812347,"[58555, 76908]"
1576190,CHEMBL2414950,[74504]
455454,CHEMBL516791,[45478]
322320,CHEMBL192244,"[21261, 36676, 47124, 46545]"
257474,CHEMBL154488,[13605]
1794691,CHEMBL3342547,[89609]
623327,CHEMBL1093904,[50824]
205131,CHEMBL125258,[15126]
38647,CHEMBL29856,"[4830, 17523, 38815]"
1176501,CHEMBL1829801,[59002]
1353682,CHEMBL2057926,[62676]
352260,CHEMBL211086,[31420]
503490,CHEMBL517328,[40105]
267238,CHEMBL160621,[8263]
554396,CHEMBL530898,[47373]
133971,CHEMBL82292,[13358]
2025399,CHEMBL3692179,[94836]
1962916,CHEMBL3616581,[93470]
391684,CHEMBL396212,[36361]
493735,CHEMBL522392,[45797]
1360073,CHEMBL2069929,"[62935, 84147]"
1473551,CHEMBL2238016,[69065]
119640,CHEMBL1024,"[9512, 15001, 5701, 5297, 7766, 8921, 47604, 49149, 50879, 51887, 51887, 54149, 56109, 56110, 56111, 56112, -1, 59326, 59306, 59327, 51887, 65106, 75454, 75456, 75455, 77450, 51887, 51887, 51887, 51887, 51887, 82606, 91390, 100207, 100208]"
1528636,CHEMBL2346814,[72824]
1562710,CHEMBL2385948,[73685]
1267675,CHEMBL1926726,[60415]
164283,CHEMBL323093,[4557]
2085030,CHEMBL3798097,[99118]
494004,CHEMBL495520,[45775]
1420055,CHEMBL2146564,[65347]
2087678,CHEMBL3809506,[99442]
1162471,CHEMBL1801397,[58291]
572543,CHEMBL572597,[48545]
1151416,CHEMBL1784736,[57800]
139625,CHEMBL423678,[3990]
1957930,CHEMBL3604887,[93181]
560344,CHEMBL549979,[47821]
357497,CHEMBL377448,[31677]
1605307,CHEMBL3087825,[76080]
54754,CHEMBL289571,[6718]
1357737,CHEMBL2064330,"[62791, 76813]"
489257,CHEMBL513903,[44059]
84402,CHEMBL295502,[3195]
714946,CHEMBL1288549,"[53984, 54247]"
1732411,CHEMBL3233903,[82477]
433139,CHEMBL259063,[39312]
353592,CHEMBL209901,[31480]
354695,CHEMBL375386,[31620]
111725,CHEMBL71330,[426]
1578521,CHEMBL2419737,[74641]
1511756,CHEMBL2312707,[71717]
2055564,CHEMBL3746733,[97635]
7933,CHEMBL11131,"[14339, 13305]"
1557576,CHEMBL2375746,[73486]
1172541,CHEMBL1822460,[58844]
2051416,CHEMBL3735219,[97374]
217227,CHEMBL340993,[11522]
1421137,CHEMBL2147635,"[65390, 65390]"
1633272,CHEMBL3143981,[7218]
1837982,CHEMBL3414799,[91591]
33882,CHEMBL25194,[11732]
712007,CHEMBL1276044,[53875]
2052545,CHEMBL3741861,[97430]
577465,CHEMBL567347,[49121]
1990444,CHEMBL3657573,[94580]
335128,CHEMBL372566,[30486]
1359311,CHEMBL2068997,[13529]
567920,CHEMBL557726,[48099]
1469896,CHEMBL2234398,[68880]
643791,CHEMBL1162252,[45395]
1562746,CHEMBL2385984,[73746]
614190,CHEMBL1088591,[50335]
33003,CHEMBL279070,[17456]
1546302,CHEMBL2371851,[21708]
1751384,CHEMBL3273373,[83579]
389461,CHEMBL396488,"[36721, 37385]"
1530644,CHEMBL2348802,[72897]
111295,CHEMBL406550,[17809]
1993982,CHEMBL3661076,[94385]
562411,CHEMBL551869,[47996]
578643,CHEMBL571139,"[48925, 51887]"
367942,CHEMBL373680,[34874]
1511737,CHEMBL2312688,[71999]
89959,CHEMBL61254,[2686]
1972106,CHEMBL3634833,[93950]
2088915,CHEMBL3814584,[99450]
345410,CHEMBL207975,[30994]
477602,CHEMBL492344,"[46183, 72504]"
686758,CHEMBL1214900,"[52240, 76632]"
458598,CHEMBL472786,[46010]
491252,CHEMBL450871,[44588]
442069,CHEMBL408477,[39106]
580135,CHEMBL566602,[49134]
582052,CHEMBL567112,[48830]
2004108,CHEMBL3671100,[94456]
593541,CHEMBL608716,[49262]
407075,CHEMBL395115,[37819]
380014,CHEMBL228405,[35863]
241971,CHEMBL144818,"[15757, 21123]"
227398,CHEMBL136775,[14681]
1442975,CHEMBL2203372,[66763]
1522753,CHEMBL2333117,[72358]
243390,CHEMBL435029,[15311]
2073890,CHEMBL3775815,[98622]
1745095,CHEMBL3260150,[83236]
21149,CHEMBL279380,[15376]
260899,CHEMBL156077,[6582]
710245,CHEMBL1270997,[53441]
213963,CHEMBL131709,[5942]
232095,CHEMBL140600,[271]
1743343,CHEMBL3250686,[82545]
2079955,CHEMBL3793431,[99027]
1594450,CHEMBL3084559,[47200]
1634640,CHEMBL3145349,[65963]
1578144,CHEMBL2419364,[74732]
34805,CHEMBL435162,[11801]
1060731,CHEMBL1645594,[54553]
617757,CHEMBL1078463,[50186]
1614241,CHEMBL3109045,[76622]
103709,CHEMBL63302,[9510]
1076532,CHEMBL1688762,[56082]
119035,CHEMBL75712,[12915]
552015,CHEMBL540062,[11541]
713417,CHEMBL1277440,[53848]
599220,CHEMBL601292,[49855]
1331896,CHEMBL2010853,"[61433, 84147]"
2073742,CHEMBL3775870,[98619]
291481,CHEMBL367771,[14845]
424038,CHEMBL398347,[38260]
1567789,CHEMBL2397280,[74016]
1175874,CHEMBL1829181,[58993]
1480270,CHEMBL2262430,[69807]
291495,CHEMBL176735,[5395]
714442,CHEMBL1288050,[54118]
42655,CHEMBL31324,[2112]
502607,CHEMBL496445,[42771]
487511,CHEMBL503611,[41987]
8911,CHEMBL11511,[4754]
1783697,CHEMBL3319046,[90574]
220231,CHEMBL135105,[15174]
427277,CHEMBL257336,[38698]
418506,CHEMBL254009,[38139]
208122,CHEMBL127449,[16186]
368188,CHEMBL413646,[34993]
2084374,CHEMBL3797718,[99161]
387094,CHEMBL242457,[36672]
497274,CHEMBL476612,[45671]
583228,CHEMBL570635,[49073]
1478225,CHEMBL2260405,[69850]
1335994,CHEMBL2018262,[61714]
2082558,CHEMBL3798703,[99203]
141359,CHEMBL86341,[7030]
1345105,CHEMBL2035579,[62095]
1512587,CHEMBL2313530,[71826]
466159,CHEMBL457500,[41857]
1422025,CHEMBL2151358,[65491]
2068495,CHEMBL3765394,[98367]
1050698,CHEMBL1627807,[31773]
2004369,CHEMBL3671359,[94510]
1747809,CHEMBL3262836,[83269]
162728,CHEMBL328414,[2354]
2076872,CHEMBL3787336,[98790]
379285,CHEMBL226117,"[35754, 44745, 55619, 62158, 83145]"
1491813,CHEMBL2282820,[70709]
1148727,CHEMBL1780246,[57627]
103572,CHEMBL304989,[6809]
1580782,CHEMBL2425666,[74825]
2071488,CHEMBL3770202,[98526]
501331,CHEMBL497208,[46806]
511778,CHEMBL525414,[44106]
339026,CHEMBL201856,[30638]
270847,CHEMBL351590,[15935]
1489983,CHEMBL2272658,[70490]
1753106,CHEMBL3275077,[83443]
2010002,CHEMBL3676935,[94645]
1144042,CHEMBL1771728,[57381]
390778,CHEMBL243598,[36268]
2077892,CHEMBL3786248,[98862]
1442321,CHEMBL2181495,[66727]
13728,CHEMBL416530,[344]
1164551,CHEMBL1806872,[58313]
152503,CHEMBL96254,[3340]
622854,CHEMBL1091515,[50747]
496653,CHEMBL510864,[46536]
288290,CHEMBL369810,[4731]
379184,CHEMBL226197,[35797]
619525,CHEMBL1092831,[50619]
1582636,CHEMBL2430588,[75040]
348442,CHEMBL210635,"[31237, 35155, 37936, 39643, 39864, 39864, 41758, 41395, 42200, 47005, 50416, 57641, 75466, 92153]"
30552,CHEMBL23934,[16875]
1228322,CHEMBL1887751,"[51887, 62679]"
684141,CHEMBL1210329,[51944]
135717,CHEMBL313090,[2770]
1828154,CHEMBL3394339,[90881]
302583,CHEMBL181407,[20935]
360258,CHEMBL217864,"[31888, 51887]"
1063084,CHEMBL1650964,[54790]
452188,CHEMBL455159,"[44286, 50711]"
1839609,CHEMBL3416409,[91553]
424431,CHEMBL255857,[38338]
1138356,CHEMBL1761077,[57067]
405280,CHEMBL239957,[36952]
450343,CHEMBL453851,[45119]
