molregno,Compound ChEMBL ID
307605,CHEMBL362148
446201,CHEMBL453815
85830,CHEMBL55069
1377050,CHEMBL2104780
772,CHEMBL6813
1009677,CHEMBL1585793
458903,CHEMBL501562
1475244,CHEMBL2251325
1241815,CHEMBL1901244
1430001,CHEMBL2170516
279663,CHEMBL168609
1763494,CHEMBL3299150
391397,CHEMBL390863
92797,CHEMBL57806
1327336,CHEMBL2006045
1790703,CHEMBL3334577
1969203,CHEMBL3629241
1825834,CHEMBL3391883
449225,CHEMBL444130
133361,CHEMBL82825
645498,CHEMBL1164357
370864,CHEMBL223623
49248,CHEMBL34879
1420771,CHEMBL2147273
1151431,CHEMBL1784751
191623,CHEMBL119178
1756737,CHEMBL3278672
481623,CHEMBL455474
182027,CHEMBL112568
1300471,CHEMBL1979180
444588,CHEMBL449851
1583638,CHEMBL2431580
1307730,CHEMBL1986439
1286094,CHEMBL1964803
2083171,CHEMBL3800252
674873,CHEMBL1200922
483894,CHEMBL449733
1062558,CHEMBL1650635
254094,CHEMBL424520
1748464,CHEMBL3263485
472641,CHEMBL466001
278223,CHEMBL353199
1785264,CHEMBL3322698
152621,CHEMBL96094
1487485,CHEMBL2270185
107312,CHEMBL66851
259982,CHEMBL422003
72128,CHEMBL49139
1302707,CHEMBL1981416
1946156,CHEMBL3577843
789950,CHEMBL1366066
430785,CHEMBL404612
772792,CHEMBL1348908
1729701,CHEMBL3229068
1567452,CHEMBL2396946
252645,CHEMBL345496
107016,CHEMBL308194
1311200,CHEMBL1989909
89179,CHEMBL298600
123275,CHEMBL77607
1762598,CHEMBL3298263
2089247,CHEMBL3815109
1291311,CHEMBL1970020
1901638,CHEMBL3485564
1054124,CHEMBL1631495
46783,CHEMBL32946
1750455,CHEMBL3272453
2061478,CHEMBL3758643
1583634,CHEMBL2431576
352669,CHEMBL379731
258427,CHEMBL346951
1108336,CHEMBL1727605
465666,CHEMBL464430
365276,CHEMBL216913
862216,CHEMBL1438332
1319464,CHEMBL1998173
2079538,CHEMBL3793186
1732873,CHEMBL3234361
2069118,CHEMBL3765170
463124,CHEMBL464101
1326559,CHEMBL2005268
570683,CHEMBL574809
418950,CHEMBL254035
1345578,CHEMBL2036048
584501,CHEMBL527507
225810,CHEMBL435984
432169,CHEMBL406972
485384,CHEMBL523681
522458,CHEMBL499734
1320299,CHEMBL1999008
1446713,CHEMBL2207072
790552,CHEMBL1366668
310812,CHEMBL186603
1560139,CHEMBL2380737
1735902,CHEMBL3237359
685313,CHEMBL1213469
40495,CHEMBL283019
202679,CHEMBL122164
1487361,CHEMBL2270062
348900,CHEMBL380089
134253,CHEMBL314569
1839308,CHEMBL3416111
1677187,CHEMBL3187896
1751185,CHEMBL3273176
1297662,CHEMBL1976371
1334650,CHEMBL2016931
1298270,CHEMBL1976979
205709,CHEMBL338595
482517,CHEMBL476287
1741086,CHEMBL3248452
2039279,CHEMBL3707308
269327,CHEMBL163973
192795,CHEMBL331211
1304039,CHEMBL1982748
151045,CHEMBL328357
1510956,CHEMBL2311915
489057,CHEMBL468161
1620174,CHEMBL3120859
1233784,CHEMBL1893213
2069323,CHEMBL3763849
967875,CHEMBL1543991
35950,CHEMBL280840
1729830,CHEMBL3229196
1675034,CHEMBL3185743
674789,CHEMBL1200838
366274,CHEMBL218490
1289541,CHEMBL1968250
597282,CHEMBL591665
1065286,CHEMBL1652221
44876,CHEMBL777
27396,CHEMBL283159
2069324,CHEMBL3765041
446317,CHEMBL501949
150941,CHEMBL93268
1740169,CHEMBL3247544
17816,CHEMBL276317
1302488,CHEMBL1981197
1826525,CHEMBL3392574
1732926,CHEMBL3234413
609989,CHEMBL607073
52133,CHEMBL35581
217903,CHEMBL133628
1274737,CHEMBL1939888
1967256,CHEMBL3623563
237763,CHEMBL1255
1485831,CHEMBL2268547
259031,CHEMBL346325
1887858,CHEMBL3471784
1140752,CHEMBL1765726
852838,CHEMBL1428954
2096140,CHEMBL3831169
412757,CHEMBL247724
1823214,CHEMBL3359049
601215,CHEMBL597224
464571,CHEMBL504494
1672780,CHEMBL3183489
240824,CHEMBL344340
55369,CHEMBL37378
1835123,CHEMBL3408366
81671,CHEMBL53785
1286170,CHEMBL1964879
1376386,CHEMBL2104116
91656,CHEMBL61907
1297949,CHEMBL1976658
1361318,CHEMBL2071161
471109,CHEMBL458375
682830,CHEMBL1209031
93540,CHEMBL59272
1543478,CHEMBL2369027
235877,CHEMBL423377
509395,CHEMBL483107
117793,CHEMBL76101
1785003,CHEMBL3322439
1297715,CHEMBL1976424
1234386,CHEMBL1893815
1420770,CHEMBL2147272
1298364,CHEMBL1977073
50147,CHEMBL285387
482147,CHEMBL501260
1678650,CHEMBL3189359
694064,CHEMBL1231714
1310385,CHEMBL1989094
481504,CHEMBL482037
594350,CHEMBL596364
553544,CHEMBL555023
1725887,CHEMBL3219497
592654,CHEMBL593366
1878966,CHEMBL3462892
1304711,CHEMBL1983420
675749,CHEMBL1201798
3714,CHEMBL8006
506110,CHEMBL517214
862476,CHEMBL1438592
1672497,CHEMBL3183206
1290894,CHEMBL1969603
674410,CHEMBL1200459
675750,CHEMBL1201799
1730817,CHEMBL3230173
1676976,CHEMBL3187685
824842,CHEMBL1400958
1315198,CHEMBL1993907
1732881,CHEMBL3234369
1513054,CHEMBL2313992
277873,CHEMBL167265
1321740,CHEMBL2000449
487580,CHEMBL513300
581859,CHEMBL1757
1825993,CHEMBL3392042
1489017,CHEMBL2271701
1672435,CHEMBL3183144
388359,CHEMBL230949
615016,CHEMBL1077102
324957,CHEMBL193493
1233773,CHEMBL1893202
1340515,CHEMBL2028259
797350,CHEMBL1373466
1510383,
1549633,CHEMBL2375182
986437,CHEMBL1562553
2039359,CHEMBL3707388
1318628,CHEMBL1997337
1291693,CHEMBL1970402
1091803,CHEMBL1711072
1732867,CHEMBL3234355
1613624,CHEMBL3105531
440581,CHEMBL406234
1423131,CHEMBL2152453
1572103,CHEMBL2407697
552127,CHEMBL541090
425408,CHEMBL254580
855109,CHEMBL1431225
1312738,CHEMBL1991447
176343,CHEMBL325369
1293708,CHEMBL1972417
1294129,CHEMBL1972838
2058834,CHEMBL3751911
1281048,CHEMBL1952055
1212464,CHEMBL1871893
275301,CHEMBL166152
695861,CHEMBL1233511
1160186,CHEMBL1797130
1675162,CHEMBL3185871
1819733,CHEMBL3355603
1158317,CHEMBL1794986
6010,CHEMBL274161
444228,CHEMBL506572
2087631,CHEMBL3808832
641320,CHEMBL1159781
1739878,CHEMBL3247256
1411181,CHEMBL2139230
260012,CHEMBL345608
50411,CHEMBL34533
1359710,CHEMBL2069569
1299601,CHEMBL1978310
236420,CHEMBL335357
1313388,CHEMBL1992097
502513,CHEMBL497093
1292561,CHEMBL1971270
1326646,CHEMBL2005355
1287448,CHEMBL1966157
1575766,CHEMBL2414530
1748459,CHEMBL3263480
1473801,CHEMBL2238263
1293982,CHEMBL1972691
87620,CHEMBL294847
413528,CHEMBL249521
841475,CHEMBL1417591
1324613,CHEMBL2003322
88363,CHEMBL55684
190876,CHEMBL117210
81803,CHEMBL296594
1323067,CHEMBL2001776
1817047,CHEMBL3352944
1347965,CHEMBL2041543
1429826,CHEMBL2170343
1338548,CHEMBL2023172
1823854,CHEMBL3359683
1120524,CHEMBL1741638
694748,CHEMBL1232398
16689,CHEMBL15580
522030,CHEMBL464691
698615,CHEMBL1236265
38475,CHEMBL29553
1548289,CHEMBL2373838
512470,CHEMBL505620
1309849,CHEMBL1988558
227275,CHEMBL136461
1605647,CHEMBL3088162
1969362,CHEMBL3629399
1211946,CHEMBL1871375
741719,CHEMBL1317835
300744,CHEMBL179571
190963,CHEMBL432640
1299180,CHEMBL1977889
1019729,CHEMBL1595845
1760325,CHEMBL3289774
110723,CHEMBL305487
1298573,CHEMBL1977282
152,CHEMBL6311
250557,CHEMBL151396
1673969,CHEMBL3184678
1245186,CHEMBL1904615
79398,CHEMBL52638
1078360,CHEMBL1689755
17024,CHEMBL16502
121870,CHEMBL75358
164332,CHEMBL317073
262598,CHEMBL350215
1306266,CHEMBL1984975
335434,CHEMBL382425
1287271,CHEMBL1965980
192500,CHEMBL326788
743280,CHEMBL1319396
1321112,CHEMBL1999821
112417,CHEMBL71962
715127,CHEMBL1288728
235711,CHEMBL143273
67732,CHEMBL296998
2039252,CHEMBL3707281
1674939,CHEMBL3185648
1740166,CHEMBL3247541
1673240,CHEMBL3183949
1523053,CHEMBL2333414
1236624,CHEMBL1896053
1340633,CHEMBL2028377
445063,CHEMBL510644
1522281,CHEMBL2332650
1160287,CHEMBL1797230
449113,CHEMBL445449
160013,CHEMBL95944
93725,CHEMBL59134
2068885,CHEMBL3764637
2039212,CHEMBL3707241
1489993,CHEMBL2272668
295460,CHEMBL368366
385340,CHEMBL387516
1328000,CHEMBL2006709
198310,CHEMBL120675
553739,CHEMBL539114
251214,CHEMBL151040
1605426,CHEMBL3087943
98645,CHEMBL64196
1522319,CHEMBL2332687
476869,CHEMBL449139
201876,CHEMBL122097
597604,CHEMBL592856
1103232,CHEMBL1722501
503075,CHEMBL517622
1729009,CHEMBL3228383
1300496,CHEMBL1979205
235191,CHEMBL143743
1446453,CHEMBL2206815
1010791,CHEMBL1586907
678320,CHEMBL1204369
437071,CHEMBL256608
184577,CHEMBL113396
425682,CHEMBL256525
1732871,CHEMBL3234359
1052417,CHEMBL1630329
198152,CHEMBL439602
675176,CHEMBL1201225
481498,CHEMBL473671
1328758,CHEMBL2007467
562608,CHEMBL552483
1028092,CHEMBL1604208
1319823,CHEMBL1998532
475660,CHEMBL481680
1069067,CHEMBL1672002
544087,CHEMBL542331
1168216,CHEMBL1813185
1379767,CHEMBL2107497
506027,CHEMBL479120
221516,CHEMBL335477
1318749,CHEMBL1997458
95505,CHEMBL64364
1569314,CHEMBL2398789
610049,CHEMBL606686
465128,CHEMBL465495
236588,CHEMBL356886
1825965,CHEMBL3392014
217836,CHEMBL338122
1323851,CHEMBL2002560
256063,CHEMBL351805
1059668,CHEMBL1644695
1287624,CHEMBL1966333
274827,CHEMBL353363
270440,CHEMBL162459
1322529,CHEMBL2001238
838462,CHEMBL1414578
621050,CHEMBL1088864
1489021,CHEMBL2271705
1476883,CHEMBL2252948
26641,CHEMBL282715
1387384,CHEMBL2115433
1168213,CHEMBL1813182
1414936,CHEMBL2142985
308053,
1787254,CHEMBL3326437
626064,CHEMBL1097726
1754902,CHEMBL3276855
1442278,CHEMBL2181453
184866,CHEMBL320533
1726198,CHEMBL3219805
674966,CHEMBL1201015
705399,CHEMBL1256413
1148194,CHEMBL1779719
1364646,CHEMBL2086988
179660,CHEMBL108970
143437,CHEMBL313252
432449,CHEMBL259989
485140,CHEMBL489544
1317083,CHEMBL1995792
1322444,CHEMBL2001153
1569881,CHEMBL2402292
419385,CHEMBL253827
705000,CHEMBL1255578
455629,CHEMBL504147
342574,CHEMBL206214
545731,CHEMBL543122
1731108,CHEMBL3230461
1288073,CHEMBL1966782
1328437,CHEMBL2007146
770893,CHEMBL1347009
1325029,CHEMBL2003738
1163242,CHEMBL1802160
1264828,CHEMBL1917362
1421609,CHEMBL2148102
1225389,CHEMBL1884818
9716,CHEMBL11994
1233937,CHEMBL1893366
110443,CHEMBL302124
498367,CHEMBL500823
1328117,CHEMBL2006826
1412960,CHEMBL2141009
2052652,CHEMBL3740430
931100,CHEMBL1507216
1231998,CHEMBL1891427
1322211,CHEMBL2000920
435299,CHEMBL257042
1143,CHEMBL268312
462762,CHEMBL506567
176324,CHEMBL323117
485356,CHEMBL444949
10823,CHEMBL12519
285732,CHEMBL170139
749027,CHEMBL1325143
320990,CHEMBL192627
1549355,CHEMBL2374904
257122,CHEMBL348272
353375,CHEMBL212163
95096,CHEMBL61760
1163237,CHEMBL1802155
1292417,CHEMBL1971126
207329,CHEMBL340034
267831,CHEMBL160520
1271168,CHEMBL1933707
2096402,CHEMBL3833351
225718,CHEMBL137558
931210,CHEMBL1507326
1318904,CHEMBL1997613
513085,CHEMBL447807
252449,CHEMBL346199
413513,CHEMBL248705
2091801,CHEMBL3818583
1732451,CHEMBL3233943
1752914,CHEMBL3274887
2092496,CHEMBL3823526
2039138,CHEMBL3707132
2054514,CHEMBL3741689
1760581,CHEMBL3290028
1314713,CHEMBL1993422
43206,CHEMBL30853
47078,CHEMBL284267
100030,CHEMBL293684
275018,CHEMBL351950
2039419,CHEMBL3707448
1425485,CHEMBL2158944
1748308,CHEMBL3263330
1785005,CHEMBL3322441
458786,CHEMBL505488
498359,CHEMBL443082
18599,CHEMBL16673
2068886,CHEMBL3764167
1278769,CHEMBL1949799
1010341,CHEMBL1586457
262618,CHEMBL160390
778924,CHEMBL1355040
463831,CHEMBL459696
1378711,CHEMBL2106441
468433,CHEMBL449478
643888,CHEMBL1162349
1225172,CHEMBL1884601
681941,CHEMBL1207990
453501,CHEMBL507092
351912,CHEMBL377830
65849,CHEMBL45432
742684,CHEMBL1318800
1342192,CHEMBL2030141
1675658,CHEMBL3186367
2050585,CHEMBL3736234
1052415,CHEMBL1630327
93988,CHEMBL59711
118648,CHEMBL75905
1941881,CHEMBL3560130
1093327,CHEMBL1712596
1828826,CHEMBL3397109
1960549,CHEMBL3609683
1943121,CHEMBL3561370
861593,CHEMBL1437709
462601,CHEMBL451275
681840,CHEMBL1207889
1000787,CHEMBL1576903
1795643,CHEMBL3343489
1322029,CHEMBL2000738
1267563,CHEMBL1923953
164656,CHEMBL330184
1311536,CHEMBL1990245
464951,CHEMBL468902
1592411,CHEMBL3039600
1320853,CHEMBL1999562
570640,CHEMBL572607
980438,CHEMBL1556554
277981,CHEMBL167353
1463521,CHEMBL2229363
1762597,CHEMBL3298262
232566,CHEMBL138515
482871,CHEMBL511651
1248711,CHEMBL1908340
1819732,CHEMBL3355602
708447,CHEMBL1269217
1496384,CHEMBL2289466
1380039,CHEMBL2107769
2077590,CHEMBL3785113
291728,CHEMBL176440
1337446,CHEMBL2022081
644018,CHEMBL1162479
465296,CHEMBL462849
484166,CHEMBL484219
298515,CHEMBL179134
1675126,CHEMBL3185835
1327546,CHEMBL2006255
454017,CHEMBL445525
227329,CHEMBL344864
109302,CHEMBL308422
481503,CHEMBL482036
550114,CHEMBL536100
645802,CHEMBL1164991
1728029,CHEMBL3221617
983152,CHEMBL1559268
1698141,CHEMBL3208850
300940,CHEMBL178389
293949,CHEMBL176315
971391,CHEMBL1547507
1729032,CHEMBL3228406
1494558,CHEMBL2287658
420807,CHEMBL400353
582946,CHEMBL569461
1291986,CHEMBL1970695
1236986,CHEMBL1896415
226736,CHEMBL136061
1488716,CHEMBL2271403
279797,CHEMBL353418
1753166,CHEMBL3275137
1315268,CHEMBL1993977
487796,CHEMBL502627
1414881,CHEMBL2142930
1323377,CHEMBL2002086
1678057,CHEMBL3188766
1301336,CHEMBL1980045
157412,CHEMBL95533
504804,CHEMBL514096
1311498,CHEMBL1990207
16223,CHEMBL15571
58804,CHEMBL288614
1379352,CHEMBL2107082
1868105,CHEMBL3452031
1379512,CHEMBL2107242
1308358,CHEMBL1987067
1302467,CHEMBL1981176
567195,CHEMBL1738
1671323,CHEMBL3182032
674519,
564886,CHEMBL541497
1980148,CHEMBL3647380
576021,CHEMBL578144
161451,CHEMBL101776
1479665,CHEMBL2261831
1304648,CHEMBL1983357
217937,CHEMBL130625
1265029,CHEMBL1917561
485447,CHEMBL493187
1321840,CHEMBL2000549
5684,CHEMBL9240
27181,CHEMBL22414
278566,CHEMBL167335
1590096,CHEMBL2447948
2039307,CHEMBL3707336
425222,CHEMBL402372
1606004,CHEMBL3091641
1475296,CHEMBL2251377
275540,CHEMBL167842
1960547,CHEMBL3609681
1825851,CHEMBL3391900
1300780,CHEMBL1979489
1378147,CHEMBL2105877
1525908,CHEMBL2336240
100086,CHEMBL62354
594535,CHEMBL595207
1488226,CHEMBL2270918
442996,CHEMBL509879
426199,CHEMBL256368
54012,CHEMBL37330
1489023,CHEMBL2271707
1220264,CHEMBL1879693
1225997,CHEMBL1885426
1876302,CHEMBL3460228
1297032,CHEMBL1975741
46110,CHEMBL34210
485096,CHEMBL520562
1221549,CHEMBL1880978
11973,CHEMBL13239
594721,CHEMBL594803
1307347,CHEMBL1986056
406933,CHEMBL239249
1674002,CHEMBL3184711
64999,CHEMBL417901
147303,CHEMBL328936
1363456,CHEMBL2079226
168300,CHEMBL103904
328779,CHEMBL196952
449362,CHEMBL453328
245516,CHEMBL145973
1070668,CHEMBL1673091
1488718,CHEMBL2271405
1493148,CHEMBL2286262
1037131,CHEMBL1613247
244348,CHEMBL358986
107819,CHEMBL419442
1678394,CHEMBL3189103
948140,CHEMBL1524256
1307231,CHEMBL1985940
1323075,CHEMBL2001784
1742965,CHEMBL3250312
674631,CHEMBL1200680
946232,CHEMBL1522348
468515,CHEMBL482076
1308063,CHEMBL1986772
1321374,CHEMBL2000083
1169429,CHEMBL1814386
463671,CHEMBL505858
1330951,CHEMBL2009700
808430,CHEMBL1384546
1754978,CHEMBL3276931
927709,CHEMBL1503825
1312458,CHEMBL1991167
19688,CHEMBL17906
618166,CHEMBL1078235
1789291,CHEMBL3330297
100484,CHEMBL61560
522127,CHEMBL498755
453516,CHEMBL461348
444137,CHEMBL510560
1487722,CHEMBL2270419
949812,CHEMBL1525928
1347967,CHEMBL2041545
543240,CHEMBL545129
705277,CHEMBL1256292
257231,CHEMBL421999
243688,CHEMBL147602
1549084,CHEMBL2374633
1549185,CHEMBL2374734
853795,CHEMBL1429911
1301564,CHEMBL1980273
2046594,CHEMBL3729392
1677748,CHEMBL3188457
1947424,CHEMBL3581368
283450,CHEMBL171491
17623,CHEMBL16393
182395,CHEMBL109219
1676891,CHEMBL3187600
512597,CHEMBL456139
1475630,CHEMBL2251707
11156,CHEMBL274072
287604,CHEMBL174035
482304,CHEMBL512002
1324449,CHEMBL2003158
2039269,CHEMBL3707298
1403498,CHEMBL2131547
130743,CHEMBL81327
3935,CHEMBL8436
261034,CHEMBL346368
269332,CHEMBL164521
540660,CHEMBL535223
1213324,CHEMBL1872753
1312771,CHEMBL1991480
487658,CHEMBL468374
516745,CHEMBL486133
257888,CHEMBL154247
1321469,CHEMBL2000178
1309361,CHEMBL1988070
95463,CHEMBL60095
1309526,CHEMBL1988235
1475648,CHEMBL2251725
1298467,CHEMBL1977176
129858,CHEMBL311530
160158,CHEMBL97617
388362,CHEMBL389558
1297545,CHEMBL1976254
255443,CHEMBL154637
624751,CHEMBL1096297
1700713,CHEMBL3211422
909876,CHEMBL1485992
1486136,CHEMBL2268849
1292444,CHEMBL1971153
259739,CHEMBL155637
1317174,CHEMBL1995883
1299904,CHEMBL1978613
483390,CHEMBL520846
227254,CHEMBL135503
322476,CHEMBL381627
504819,CHEMBL458266
271379,CHEMBL163500
559886,CHEMBL560428
1547834,CHEMBL2373383
545974,CHEMBL1699
1354144,CHEMBL2058383
1838375,CHEMBL3415188
517485,CHEMBL453144
466575,CHEMBL465698
1731899,CHEMBL3233397
1303134,CHEMBL1981843
503362,CHEMBL448004
1562888,CHEMBL2386125
1475642,CHEMBL2251719
899969,CHEMBL1476085
1676232,CHEMBL3186941
198646,CHEMBL120596
1548305,CHEMBL2373854
618798,CHEMBL1079724
36660,CHEMBL417656
446519,CHEMBL461485
1024708,CHEMBL1600824
56928,CHEMBL38737
2041470,CHEMBL3717758
58250,CHEMBL38878
223380,CHEMBL436184
1294020,CHEMBL1972729
304381,CHEMBL1353
1568634,CHEMBL2398116
1728997,CHEMBL3228372
445139,CHEMBL454065
62098,CHEMBL42464
1379016,CHEMBL2106746
1604788,CHEMBL3087312
747995,CHEMBL1324111
398951,CHEMBL238195
1676453,CHEMBL3187162
1302127,CHEMBL1980836
311851,CHEMBL361722
1210035,CHEMBL1869464
610046,CHEMBL606683
482959,CHEMBL506300
1323053,CHEMBL2001762
65535,CHEMBL44174
1607737,CHEMBL3093357
1762164,CHEMBL3297833
547484,CHEMBL544846
1672506,
594757,CHEMBL593620
143249,CHEMBL89346
322041,CHEMBL192457
81699,CHEMBL300417
1425441,CHEMBL2158900
119615,CHEMBL307806
245915,CHEMBL149478
905447,CHEMBL1481563
1671254,CHEMBL3181963
1469570,CHEMBL2234075
661896,CHEMBL1187946
51012,CHEMBL36308
1671158,CHEMBL3181867
420137,CHEMBL401284
68766,CHEMBL295053
442791,CHEMBL453145
396206,CHEMBL233219
928093,CHEMBL1504209
1300874,CHEMBL1979583
482497,CHEMBL511452
695900,CHEMBL1233550
444393,CHEMBL464203
1362634,CHEMBL2074824
498365,CHEMBL464874
705485,CHEMBL1256498
1143705,CHEMBL1771394
1356518,CHEMBL2063123
1364657,CHEMBL2086999
809565,CHEMBL1385681
1754979,CHEMBL3276932
259326,CHEMBL156119
575198,CHEMBL570577
867807,CHEMBL1443923
1798042,CHEMBL3349431
1674563,CHEMBL3185272
454382,CHEMBL1597
1462497,CHEMBL2228350
1356360,CHEMBL2062967
1701083,CHEMBL3211792
1949757,CHEMBL3586537
1142928,CHEMBL1770625
1674671,CHEMBL3185380
1304183,CHEMBL1982892
2039203,CHEMBL3707232
275621,CHEMBL164972
1356407,CHEMBL2063013
1672546,CHEMBL3183255
188713,CHEMBL116268
128244,CHEMBL78784
93599,CHEMBL292117
1673150,CHEMBL3183859
139149,CHEMBL84735
762467,CHEMBL1338583
1763323,CHEMBL3298980
1302463,CHEMBL1981172
1548763,CHEMBL2374312
275287,CHEMBL165008
2088886,CHEMBL3814402
1340831,CHEMBL2028575
1303091,CHEMBL1981800
1514288,CHEMBL2315214
1320784,CHEMBL1999493
257895,CHEMBL154310
439201,CHEMBL403518
201983,CHEMBL122577
504302,CHEMBL448988
1965433,CHEMBL3621758
220831,CHEMBL135570
1099594,CHEMBL1718863
482872,CHEMBL471392
275962,CHEMBL352706
1469615,CHEMBL2234119
1287746,CHEMBL1966455
257408,CHEMBL348596
466437,CHEMBL464857
1291491,CHEMBL1970200
932149,CHEMBL1508265
1822823,CHEMBL3358662
1322685,CHEMBL2001394
1423140,CHEMBL2152462
601694,CHEMBL599321
219310,CHEMBL132684
1676563,CHEMBL3187272
503142,CHEMBL518840
1756582,CHEMBL3278519
1676867,CHEMBL3187576
46278,CHEMBL418044
1463565,CHEMBL2229407
1737227,CHEMBL3244631
267674,CHEMBL159382
1967251,CHEMBL3623558
1307839,CHEMBL1986548
727508,CHEMBL1303624
1318648,CHEMBL1997357
9529,CHEMBL11688
1742968,CHEMBL3250315
347113,CHEMBL207697
83721,CHEMBL417924
1548420,CHEMBL2373969
78789,CHEMBL49985
1296354,CHEMBL1975063
1377740,CHEMBL2105470
1300554,CHEMBL1979263
756531,CHEMBL1332647
1480188,CHEMBL2262349
1490364,CHEMBL2273035
262163,CHEMBL158670
85605,CHEMBL54779
294161,CHEMBL175201
372512,CHEMBL426899
714195,CHEMBL1278211
1027643,CHEMBL1603759
1311095,CHEMBL1989804
1376826,CHEMBL2104556
443807,CHEMBL486794
502944,CHEMBL525349
1462600,CHEMBL2227687
487661,CHEMBL447049
261038,CHEMBL156219
1548750,
702799,CHEMBL1253347
749869,CHEMBL1325985
94703,CHEMBL304882
2039179,CHEMBL3707208
442938,CHEMBL453534
748323,CHEMBL1324439
294636,CHEMBL177307
989989,CHEMBL1566105
43004,CHEMBL31808
482858,CHEMBL470762
1274735,CHEMBL1939886
444747,CHEMBL470664
1347957,CHEMBL2041535
1294700,CHEMBL1973409
1755557,CHEMBL3277504
1488744,CHEMBL2271431
47804,CHEMBL34880
937033,CHEMBL1513149
1356361,CHEMBL2062968
1677864,CHEMBL3188573
440586,CHEMBL279546
328162,CHEMBL196537
1677327,CHEMBL3188036
1528043,CHEMBL2338354
1675343,CHEMBL3186052
1279004,CHEMBL1950031
251531,CHEMBL151849
610043,CHEMBL606680
1582018,CHEMBL2429976
692614,CHEMBL1230264
546958,CHEMBL543413
435754,CHEMBL257526
1672261,CHEMBL3182970
1328813,CHEMBL2007522
1832860,CHEMBL3402647
354716,CHEMBL213697
211556,CHEMBL125914
173335,CHEMBL323386
1750125,CHEMBL3265129
1729024,CHEMBL3228398
143802,CHEMBL89880
609984,CHEMBL607023
484416,CHEMBL489754
1322866,CHEMBL2001575
1753272,CHEMBL3275242
1464370,CHEMBL2230204
1730819,CHEMBL3230175
84452,CHEMBL52410
505840,CHEMBL517361
1539205,CHEMBL2362016
1293183,CHEMBL1971892
1841931,CHEMBL3422487
1325394,CHEMBL2004103
384490,CHEMBL397972
1510485,CHEMBL2311074
1578103,CHEMBL2419323
1307560,CHEMBL1986269
164781,CHEMBL103952
597622,CHEMBL592723
572900,CHEMBL124663
692239,CHEMBL1229889
1548154,CHEMBL2373703
138364,CHEMBL85852
1298731,CHEMBL1977440
614359,CHEMBL1088152
1728980,CHEMBL3228355
1569901,CHEMBL2402311
290925,CHEMBL367680
315650,CHEMBL363381
710108,CHEMBL1270861
16698,CHEMBL276924
311887,CHEMBL364999
715040,CHEMBL1288642
37270,CHEMBL283685
1053236,CHEMBL1630906
75491,CHEMBL50196
1328398,CHEMBL2007107
1525922,CHEMBL2336254
1306298,CHEMBL1985007
42703,CHEMBL417130
1671945,CHEMBL3182654
674687,CHEMBL1200736
1671096,CHEMBL3181805
903916,CHEMBL1480032
1289419,CHEMBL1968128
158572,CHEMBL95694
1993058,CHEMBL3660161
176127,CHEMBL317034
1378410,CHEMBL2106140
1326661,CHEMBL2005370
1120700,CHEMBL1741814
1537433,CHEMBL2360244
973798,CHEMBL1549914
1317807,CHEMBL1996516
1271164,CHEMBL1933703
191581,CHEMBL1173
495562,CHEMBL457994
1741341,CHEMBL3248704
1300255,CHEMBL1978964
1475506,CHEMBL2251584
504726,CHEMBL462959
1322755,CHEMBL2001464
1462498,CHEMBL2228351
1237495,CHEMBL1896924
1142567,CHEMBL1770268
343584,CHEMBL205435
32916,CHEMBL25644
96953,CHEMBL61040
21957,CHEMBL18909
651484,CHEMBL1173372
594648,CHEMBL593864
97655,CHEMBL304855
127699,CHEMBL78562
2068103,CHEMBL3763421
413518,CHEMBL251750
1319956,CHEMBL1998665
272421,CHEMBL353345
256353,CHEMBL265553
104225,CHEMBL63828
402060,CHEMBL392242
1732902,CHEMBL3234389
443242,CHEMBL454967
373085,CHEMBL221614
872215,CHEMBL1448331
558014,CHEMBL560362
60060,CHEMBL39071
1942513,CHEMBL3560762
649406,CHEMBL1170667
1281616,CHEMBL1956098
1079599,CHEMBL1698868
759090,CHEMBL1335206
674619,CHEMBL1200668
1581428,CHEMBL2426305
328202,CHEMBL194399
217488,CHEMBL131446
482875,CHEMBL513707
1286211,CHEMBL1964920
42351,CHEMBL285783
1675835,CHEMBL3186544
1362445,CHEMBL2074639
498190,CHEMBL476636
35983,CHEMBL722
73427,CHEMBL300864
1325187,CHEMBL2003896
674933,CHEMBL1200982
38557,CHEMBL29906
769657,CHEMBL1345773
1549441,CHEMBL2374990
485078,CHEMBL446308
1180044,CHEMBL1835984
25536,CHEMBL20992
32985,CHEMBL26275
215067,CHEMBL131342
1303536,CHEMBL1982245
1521761,CHEMBL2332135
446330,CHEMBL452687
2054515,CHEMBL3741110
1376288,CHEMBL2104018
1548571,CHEMBL2374120
79190,CHEMBL299653
1242711,CHEMBL1902140
217615,CHEMBL334583
1236899,CHEMBL1896328
965389,CHEMBL1541505
1755956,CHEMBL3277899
251221,CHEMBL151973
1064235,CHEMBL1651748
1324660,CHEMBL2003369
1569876,CHEMBL2402287
439361,CHEMBL257259
1675438,CHEMBL3186147
2015100,CHEMBL3639808
523129,CHEMBL462793
449949,CHEMBL443205
1287417,CHEMBL1966126
386334,CHEMBL413792
789003,CHEMBL1365119
699054,CHEMBL1236704
320989,CHEMBL364729
46689,CHEMBL32352
1959222,CHEMBL3608369
597606,CHEMBL591469
46111,CHEMBL284231
67807,CHEMBL47258
48413,CHEMBL35111
