molregno,Compound ChEMBL ID
818956,CHEMBL1395072
14289,CHEMBL14081
1299156,CHEMBL1977865
196895,CHEMBL332681
1443160,CHEMBL2203555
1338347,CHEMBL2022973
790449,CHEMBL1366565
765602,CHEMBL1341718
47811,CHEMBL36460
1559972,CHEMBL2380572
1014620,CHEMBL1590736
2083014,CHEMBL3800339
1891751,CHEMBL3475677
477782,CHEMBL492934
2009171,CHEMBL3676113
970294,CHEMBL1546410
398933,CHEMBL237779
1588986,CHEMBL2442462
1842202,CHEMBL3422755
710064,CHEMBL1270818
1985036,CHEMBL3652219
354860,CHEMBL211431
17308,CHEMBL16221
806509,CHEMBL1382625
1626762,CHEMBL3137331
1027913,CHEMBL1604029
821181,CHEMBL1397297
1981804,CHEMBL3649019
1583273,CHEMBL2431219
1993888,CHEMBL3660983
1892189,CHEMBL3476115
131800,CHEMBL309743
191693,CHEMBL117090
1782935,CHEMBL3318291
1984675,CHEMBL3651862
1108607,CHEMBL1727876
538674,CHEMBL580995
287529,CHEMBL174349
1974511,CHEMBL3641799
1891489,CHEMBL3475415
1558648,CHEMBL2376807
774720,CHEMBL1350836
700885,CHEMBL1241664
370875,CHEMBL223141
135078,CHEMBL83538
1750500,CHEMBL3272357
958799,CHEMBL1534915
526675,CHEMBL587120
1900000,CHEMBL3483926
1341476,CHEMBL2029432
1586617,CHEMBL2437457
34499,CHEMBL282412
1673902,CHEMBL3184611
1365763,CHEMBL2088094
214920,CHEMBL434822
229487,CHEMBL138672
526845,CHEMBL527505
2040540,CHEMBL3718651
738100,CHEMBL1314216
340087,CHEMBL204964
788962,CHEMBL1365078
450707,CHEMBL461762
906403,CHEMBL1482519
152566,CHEMBL327983
125719,CHEMBL80746
295308,CHEMBL426044
1170315,CHEMBL1818120
83060,CHEMBL54538
1514234,CHEMBL2315160
1369520,CHEMBL2095060
1845995,CHEMBL3431127
1621435,CHEMBL3122107
2028047,CHEMBL3694800
557533,CHEMBL561749
1705042,CHEMBL3216265
899136,CHEMBL1475252
1225945,CHEMBL1885374
1898895,CHEMBL3482821
2040591,CHEMBL3718670
1998836,CHEMBL3665881
531981,CHEMBL532342
1170317,CHEMBL1818122
125087,CHEMBL80754
1860671,CHEMBL3444597
912307,CHEMBL1488423
1088238,CHEMBL1707507
814034,CHEMBL1390150
773242,CHEMBL1349358
41161,CHEMBL28553
1010801,CHEMBL1586917
1442954,CHEMBL2203351
890536,CHEMBL1466652
218142,CHEMBL336555
837246,CHEMBL1413362
1517913,CHEMBL2323751
1404316,CHEMBL2132365
1891142,CHEMBL3475068
1999970,CHEMBL3667004
2040565,CHEMBL3716640
247953,CHEMBL148761
1974524,CHEMBL3641812
792288,CHEMBL1368404
1571432,CHEMBL2403827
1843034,CHEMBL3425659
1527043,CHEMBL2337364
1834926,CHEMBL3408171
1993906,CHEMBL3661000
516574,CHEMBL488589
1699455,CHEMBL3210164
1139988,CHEMBL1762693
1985090,CHEMBL3652273
1958193,CHEMBL3605148
2039972,CHEMBL3717507
298626,CHEMBL178546
780563,CHEMBL1356679
120437,CHEMBL311351
979516,CHEMBL1555632
1588223,CHEMBL2441706
1883104,CHEMBL3467030
1965376,CHEMBL3621702
850576,CHEMBL1426692
1739485,CHEMBL3246867
820734,CHEMBL1396850
1516383,CHEMBL2322237
2092932,CHEMBL3823297
1051822,CHEMBL1629958
2010059,CHEMBL3676992
352482,CHEMBL210980
1336350,CHEMBL2018614
788855,CHEMBL1364971
37197,CHEMBL287512
1157524,CHEMBL1793893
1056519,CHEMBL1642147
992033,CHEMBL1568149
1276546,CHEMBL1945173
428771,CHEMBL264666
579853,CHEMBL569103
1291546,CHEMBL1970255
393628,CHEMBL232704
877577,CHEMBL1453693
1842406,CHEMBL3422957
615618,CHEMBL1077196
1738745,CHEMBL3246134
1989430,CHEMBL3656569
1013842,CHEMBL1589958
1821371,CHEMBL3357225
922472,CHEMBL1498588
1369196,CHEMBL2094740
1145383,CHEMBL1774337
357735,CHEMBL385598
1842215,CHEMBL3422768
830060,CHEMBL1406176
1220821,CHEMBL1880250
1976727,CHEMBL3643993
2032398,CHEMBL3699108
1622763,CHEMBL3126151
1336339,CHEMBL2018603
1990153,CHEMBL3657285
1989450,CHEMBL3656589
248738,CHEMBL150527
1405879,CHEMBL2133928
1989523,CHEMBL3656661
607184,CHEMBL608354
822696,CHEMBL1398812
98464,CHEMBL303542
72192,CHEMBL301769
542914,CHEMBL536005
1990134,CHEMBL3657266
1091507,CHEMBL1710776
944937,CHEMBL1521053
1326620,CHEMBL2005329
1473824,CHEMBL2238286
694946,CHEMBL1232596
1989955,CHEMBL3657089
738302,CHEMBL1314418
248846,CHEMBL150853
1677699,CHEMBL3188408
1959499,CHEMBL3608644
2056534,CHEMBL3746936
743636,CHEMBL1319752
1993915,CHEMBL3661009
765036,CHEMBL1341152
117689,CHEMBL75003
1965378,CHEMBL3621704
1607149,CHEMBL3092775
1974615,CHEMBL3641902
454445,CHEMBL461551
819040,CHEMBL1395156
1292701,CHEMBL1971410
289625,CHEMBL173653
1423687,CHEMBL2153004
977622,CHEMBL1553738
1140807,CHEMBL1765780
774342,CHEMBL1350458
451227,CHEMBL454659
1908505,CHEMBL3492431
1324468,CHEMBL2003177
2009182,CHEMBL3676124
1842400,CHEMBL3421646
710580,CHEMBL1271329
2009183,CHEMBL3676125
1951281,CHEMBL3590125
1682191,CHEMBL3192900
2041057,CHEMBL3717725
235579,CHEMBL143719
1742409,CHEMBL3249761
1091154,CHEMBL1710423
2015339,CHEMBL3682219
1621444,CHEMBL3122116
2057685,CHEMBL3753978
1003802,CHEMBL1579918
288415,CHEMBL174194
35075,CHEMBL27894
1981730,CHEMBL3648946
588433,CHEMBL601135
86042,CHEMBL932
1369105,CHEMBL2094649
1214357,CHEMBL1873786
1958171,CHEMBL3605126
1990144,CHEMBL3657276
1018233,CHEMBL1594349
1166773,CHEMBL1809072
1883113,CHEMBL3467039
936584,CHEMBL1512700
1975773,CHEMBL3643049
20708,CHEMBL18173
2060376,CHEMBL3752363
1891595,CHEMBL3475521
196681,CHEMBL332372
545350,CHEMBL555400
1062663,CHEMBL1650723
961002,CHEMBL1537118
199796,CHEMBL123436
1820275,CHEMBL3356140
1103294,CHEMBL1722563
583576,CHEMBL566217
840918,CHEMBL1417034
782883,CHEMBL1358999
86885,CHEMBL56170
829981,CHEMBL1406097
811316,CHEMBL1387432
766698,CHEMBL1342814
790799,CHEMBL1366915
48586,CHEMBL33598
1891881,CHEMBL3475807
1204192,CHEMBL1863621
439275,CHEMBL255582
495774,CHEMBL464347
1342201,CHEMBL2030149
30285,CHEMBL23963
1959388,CHEMBL3608534
1974619,CHEMBL3641906
42420,CHEMBL31701
1994352,CHEMBL3661442
1159288,CHEMBL1796241
124085,CHEMBL307891
317508,CHEMBL190807
460918,CHEMBL491305
1349363,CHEMBL2042927
30083,CHEMBL23211
1429904,CHEMBL2170420
1587393,CHEMBL2440885
1439396,CHEMBL2178600
46956,CHEMBL33038
498489,CHEMBL448438
957700,CHEMBL1533816
1864470,CHEMBL3448396
1789854,CHEMBL3330854
1956126,CHEMBL3601233
65894,CHEMBL44211
13423,CHEMBL13994
1486514,CHEMBL2269223
1062668,CHEMBL1650727
167298,CHEMBL103758
1481449,CHEMBL2263597
1989575,CHEMBL3656713
1510960,CHEMBL2311919
1140118,CHEMBL1762821
1445708,CHEMBL2206077
2049527,CHEMBL3729402
1276800,CHEMBL1944646
1110084,CHEMBL1729353
2054307,CHEMBL3740992
1913672,CHEMBL3497598
1998884,CHEMBL3665929
130378,CHEMBL82975
1407623,CHEMBL2135672
803444,CHEMBL1379560
1871797,CHEMBL3455723
2056673,CHEMBL3747034
448931,CHEMBL471739
982670,CHEMBL1558786
305828,CHEMBL368026
1999884,CHEMBL3666919
1105589,CHEMBL1724858
1993857,CHEMBL3660952
1726104,CHEMBL3219711
103243,CHEMBL67666
1276873,CHEMBL1945497
118695,CHEMBL312313
1016130,CHEMBL1592246
2019758,CHEMBL3686594
964174,CHEMBL1540290
2092949,CHEMBL3823962
48137,CHEMBL285627
1854731,CHEMBL3438657
1898238,CHEMBL3482164
116927,CHEMBL307486
576747,CHEMBL568188
1821890,CHEMBL3357739
1789139,CHEMBL3330146
1386689,CHEMBL2114298
880244,CHEMBL1456360
515612,CHEMBL515843
1617232,CHEMBL3114265
195713,CHEMBL120337
629678,CHEMBL1087233
763850,CHEMBL1339966
2082037,CHEMBL3799331
1989546,CHEMBL3656684
738113,CHEMBL1314229
887410,CHEMBL1463526
2012770,CHEMBL3679676
321958,CHEMBL370311
2014160,CHEMBL3681052
549401,CHEMBL536738
588709,CHEMBL602004
2052543,CHEMBL3739714
420426,CHEMBL402274
299019,CHEMBL179319
1079139,CHEMBL1698408
246943,CHEMBL147828
1480537,CHEMBL2262694
82357,CHEMBL55179
1489229,CHEMBL2271911
1475893,CHEMBL2251968
1974492,CHEMBL3641781
596749,CHEMBL599049
584511,CHEMBL585087
287128,CHEMBL174414
593146,CHEMBL594776
1233588,CHEMBL1893017
1955962,CHEMBL3601071
63609,CHEMBL42889
287626,CHEMBL171036
1288782,CHEMBL1967491
1789866,CHEMBL3330866
632037,CHEMBL1085654
1289912,CHEMBL1968621
1842405,CHEMBL3422956
1518459,CHEMBL2324292
979573,CHEMBL1555689
1179113,CHEMBL1835062
1884945,CHEMBL3468871
1481453,CHEMBL2263601
1566941,CHEMBL2393350
2056473,CHEMBL3746789
1274339,CHEMBL1939494
596814,CHEMBL598837
1993873,CHEMBL3660968
1994344,CHEMBL3661434
36009,CHEMBL27469
1427476,CHEMBL2164053
495400,CHEMBL463931
1967714,CHEMBL3627767
633474,CHEMBL1084203
358651,CHEMBL214556
747091,CHEMBL1323207
1912715,CHEMBL3496641
374824,CHEMBL224621
154969,CHEMBL94847
2050774,CHEMBL3735072
1517621,CHEMBL2323462
2029908,CHEMBL3696642
1994368,CHEMBL3661458
579429,CHEMBL570641
756418,CHEMBL1332534
226610,CHEMBL136828
1166036,CHEMBL1808342
1677820,CHEMBL3188529
2043776,CHEMBL3718991
420464,CHEMBL401305
1887557,CHEMBL3471483
1116982,CHEMBL1736251
454369,CHEMBL461735
1989509,CHEMBL3656647
2074508,CHEMBL3782023
263687,CHEMBL157027
152198,CHEMBL92525
75004,CHEMBL48204
1079636,CHEMBL1698905
1291107,CHEMBL1969816
860203,CHEMBL1436319
225122,CHEMBL343924
409178,CHEMBL241500
1566952,CHEMBL2393361
1989600,CHEMBL3639556
1890392,CHEMBL3474318
538648,CHEMBL547247
1263354,CHEMBL1915903
1068645,CHEMBL1669665
1792318,CHEMBL3337824
475828,CHEMBL514979
878395,CHEMBL1454511
710949,CHEMBL1271694
604425,CHEMBL596970
1974535,CHEMBL3641823
1274216,CHEMBL1939372
1826256,CHEMBL3392305
1744569,CHEMBL3251900
1273378,CHEMBL1938543
1214104,CHEMBL1873533
710479,CHEMBL1271229
383535,CHEMBL230998
2016401,CHEMBL3683270
850066,CHEMBL1426182
1327766,CHEMBL2006475
260139,CHEMBL157904
1107815,CHEMBL1727084
856770,CHEMBL1432886
1576980,CHEMBL2418212
45667,CHEMBL33321
746345,CHEMBL1322461
1958070,CHEMBL3605026
902126,CHEMBL1478242
1420604,CHEMBL2147107
1837458,CHEMBL3410678
686889,CHEMBL1215030
1873714,CHEMBL3457640
790688,CHEMBL1366804
1559340,CHEMBL2377492
126059,CHEMBL421319
1608023,CHEMBL3093640
874122,CHEMBL1450238
737744,CHEMBL1313860
1956614,CHEMBL3601716
1837462,CHEMBL3410682
1361369,CHEMBL2071212
420371,CHEMBL251257
627144,CHEMBL1098535
1526223,CHEMBL2336552
625906,CHEMBL1095717
846239,CHEMBL1422355
1989574,CHEMBL3656712
1756381,CHEMBL3278320
1759671,CHEMBL3289127
850625,CHEMBL1426741
1989485,CHEMBL3656624
283751,CHEMBL166915
1578080,CHEMBL2419301
139124,CHEMBL314135
581732,CHEMBL577117
3505,CHEMBL8230
516775,CHEMBL521356
1787837,CHEMBL3327014
747177,CHEMBL1323293
517627,CHEMBL513766
48033,CHEMBL35739
1903409,CHEMBL3487335
541337,CHEMBL536162
30069,CHEMBL23844
209385,CHEMBL339035
1953584,CHEMBL3596639
1087594,CHEMBL1706863
1899211,CHEMBL3483137
1306735,CHEMBL1985444
191252,CHEMBL116923
34007,CHEMBL277264
42450,CHEMBL31644
273146,CHEMBL351280
985164,CHEMBL1561280
1957530,CHEMBL3604491
283326,CHEMBL169505
1586623,CHEMBL2437463
1990118,CHEMBL3657250
853488,CHEMBL1429604
558054,CHEMBL561767
383547,CHEMBL231518
1430992,CHEMBL2171498
395834,CHEMBL233378
29862,CHEMBL23459
808992,CHEMBL1385108
1579316,CHEMBL2420524
1274335,CHEMBL1939490
755728,CHEMBL1331844
1103385,CHEMBL1722654
232741,CHEMBL137844
1303479,CHEMBL1982188
555981,CHEMBL565139
394167,CHEMBL396761
1901335,CHEMBL3485261
40759,CHEMBL282521
958871,CHEMBL1534987
1998863,CHEMBL3665908
2052896,CHEMBL3740545
1386712,CHEMBL2114321
1114286,CHEMBL1733555
370946,CHEMBL376526
1022946,CHEMBL1599062
511636,CHEMBL497854
1998889,CHEMBL3665934
322167,CHEMBL192763
693024,CHEMBL1230674
527491,CHEMBL587617
1346912,CHEMBL2037368
1754591,CHEMBL3276548
1859528,CHEMBL3443454
1843044,CHEMBL3425669
1100945,CHEMBL1720214
150018,CHEMBL329605
1566950,CHEMBL2393359
1861724,CHEMBL3445650
1983510,CHEMBL3650708
773616,CHEMBL1349732
240550,CHEMBL435479
1989556,CHEMBL3656694
377500,CHEMBL228168
1875312,CHEMBL3459238
1166898,CHEMBL1809196
2018851,CHEMBL3685696
627347,CHEMBL1095528
1145833,CHEMBL1774782
710477,CHEMBL1271227
1998867,CHEMBL3665912
1315861,CHEMBL1994570
1414797,CHEMBL2142846
1096164,CHEMBL1715433
1974514,CHEMBL3641802
1313992,CHEMBL1992701
139328,CHEMBL86678
158332,CHEMBL95951
1414453,CHEMBL2142502
1089470,CHEMBL1708739
1033160,CHEMBL1609276
538665,CHEMBL547894
1779006,CHEMBL3309911
770798,CHEMBL1346914
341193,CHEMBL202797
218289,CHEMBL130565
909080,CHEMBL1485196
455270,CHEMBL505687
899394,CHEMBL1475510
603128,CHEMBL603274
975791,CHEMBL1551907
1747211,CHEMBL3262244
581731,CHEMBL571182
539357,CHEMBL548995
848975,CHEMBL1425091
625830,CHEMBL1096028
1572402,CHEMBL2407993
950253,CHEMBL1526369
579909,CHEMBL570902
885846,CHEMBL1461962
217493,CHEMBL131717
991687,CHEMBL1567803
397022,CHEMBL233780
2027834,CHEMBL3694589
291720,CHEMBL176721
929211,CHEMBL1505327
418176,CHEMBL250375
93591,CHEMBL59784
495430,CHEMBL459753
313027,CHEMBL186404
895856,CHEMBL1471972
2009180,CHEMBL3676122
1738420,CHEMBL3245812
529810,CHEMBL525690
740726,CHEMBL1316842
603643,CHEMBL607568
1759352,CHEMBL3288811
1843039,CHEMBL3425664
1919321,CHEMBL3503247
1881584,CHEMBL3465510
1993610,CHEMBL3660707
1894313,CHEMBL3478239
524537,CHEMBL529372
1059821,CHEMBL1644803
236605,CHEMBL342788
913076,CHEMBL1489192
1985683,CHEMBL3652860
1140801,CHEMBL1765774
1609857,CHEMBL3099082
1109474,CHEMBL1728743
1994369,CHEMBL3661459
1030879,CHEMBL1606995
940538,CHEMBL1516654
2040557,CHEMBL3715623
535016,CHEMBL534032
118010,CHEMBL75388
2023103,CHEMBL3689905
388026,CHEMBL242429
1494584,CHEMBL2287684
1965972,CHEMBL3622292
1427484,CHEMBL2164061
282417,CHEMBL353891
218138,CHEMBL130681
587735,CHEMBL600128
190575,CHEMBL446671
86848,CHEMBL56311
583795,CHEMBL579569
1992124,CHEMBL3659236
1491804,CHEMBL2282811
383468,CHEMBL230584
65952,CHEMBL433473
891589,CHEMBL1467705
1989460,CHEMBL3656599
495433,CHEMBL461876
1001548,CHEMBL1577664
1011444,CHEMBL1587560
1024194,CHEMBL1600310
1102250,CHEMBL1721519
303746,CHEMBL180557
1113568,CHEMBL1732837
417775,CHEMBL251157
1990151,CHEMBL3657283
806919,CHEMBL1383035
232404,CHEMBL138625
400363,CHEMBL394289
957825,CHEMBL1533941
736983,CHEMBL1313099
1223366,CHEMBL1882795
2078590,CHEMBL3787191
604100,CHEMBL605635
529823,CHEMBL526243
1572298,CHEMBL2407891
1517616,CHEMBL2323457
341484,CHEMBL383833
1074915,CHEMBL1684611
1880834,CHEMBL3464760
2054303,CHEMBL3739795
1166764,CHEMBL1809063
1299008,CHEMBL1977717
1328262,CHEMBL2006971
1883499,CHEMBL3467425
1958163,CHEMBL3605118
1990216,CHEMBL3657347
1896606,CHEMBL3480532
1990194,CHEMBL3657326
2049524,CHEMBL3728845
1970403,CHEMBL3633147
1486509,CHEMBL2269218
2082060,CHEMBL3798319
1473839,CHEMBL2238301
631027,CHEMBL1085855
1993907,CHEMBL3661001
1979317,CHEMBL3646557
451498,CHEMBL462199
240069,CHEMBL357629
1855958,CHEMBL3439884
152522,CHEMBL96835
1585543,CHEMBL2436394
135219,CHEMBL431614
867477,CHEMBL1443593
526672,CHEMBL530357
1354516,CHEMBL2058751
1985685,CHEMBL3652862
1605372,CHEMBL3087890
499935,CHEMBL482664
2035324,CHEMBL3702004
1445698,CHEMBL2206068
1993889,CHEMBL3660984
1863559,CHEMBL3447485
1956618,CHEMBL3601720
1417003,CHEMBL2145052
631931,CHEMBL1084713
1688459,CHEMBL3199168
2040582,CHEMBL3715099
771132,CHEMBL1347248
286631,CHEMBL170758
1893452,CHEMBL3477378
1291619,CHEMBL1970328
1274084,CHEMBL1939242
767270,CHEMBL1343386
1319845,CHEMBL1998554
969584,CHEMBL1545700
934079,CHEMBL1510195
1974520,CHEMBL3641808
1298408,CHEMBL1977117
1338351,CHEMBL2022977
1990250,CHEMBL3657381
1989476,CHEMBL3656615
958909,CHEMBL1535025
1299,CHEMBL6906
971989,CHEMBL1548105
1576289,CHEMBL2415048
1905445,CHEMBL3489371
587664,CHEMBL578521
1015772,CHEMBL1591888
1308396,CHEMBL1987105
1904392,CHEMBL3488318
1926723,CHEMBL3544873
1926671,CHEMBL3544822
707588,CHEMBL1258577
1842415,CHEMBL3422966
449044,CHEMBL486249
819839,CHEMBL1395955
1998159,CHEMBL3665211
326262,CHEMBL193604
1517921,CHEMBL2323759
118862,CHEMBL74847
1170314,CHEMBL1818119
789217,CHEMBL1365333
1727337,CHEMBL3220932
743345,CHEMBL1319461
1958165,CHEMBL3605120
1316914,CHEMBL1995623
451319,CHEMBL452577
1685089,CHEMBL3195798
1110817,CHEMBL1730086
225531,CHEMBL343153
942601,CHEMBL1518717
585661,CHEMBL584212
1821369,CHEMBL3357223
1429897,CHEMBL2170414
93067,CHEMBL302850
738523,CHEMBL1314639
281339,CHEMBL169549
183340,CHEMBL113399
1976700,CHEMBL3639428
420577,CHEMBL250895
531962,CHEMBL531469
317741,CHEMBL190199
1827884,CHEMBL3394072
1608026,CHEMBL3093643
1095667,CHEMBL1714936
1989616,CHEMBL3656753
110227,CHEMBL304365
230271,CHEMBL141148
137473,CHEMBL314387
341788,CHEMBL379448
1012085,CHEMBL1588201
818057,CHEMBL1394173
1974509,CHEMBL3641797
1956004,CHEMBL3601112
1757207,CHEMBL3286687
926544,CHEMBL1502660
204006,CHEMBL126039
1876251,CHEMBL3460177
516414,CHEMBL486564
1703463,CHEMBL3214172
1990275,CHEMBL3657406
528351,CHEMBL529776
872314,CHEMBL1448430
1324928,CHEMBL2003637
217051,CHEMBL340543
1955969,CHEMBL3601078
248413,CHEMBL146861
1089694,CHEMBL1708963
1678234,CHEMBL3188943
142736,CHEMBL89528
1036231,CHEMBL1612347
1208035,CHEMBL1867464
1292353,CHEMBL1971062
2028058,CHEMBL3694811
1993801,CHEMBL3660896
1062670,CHEMBL1650729
314836,CHEMBL187985
879440,CHEMBL1455556
628381,CHEMBL1094499
274613,CHEMBL166929
632441,CHEMBL1084007
1965942,CHEMBL3622262
1056652,CHEMBL1642255
1843178,CHEMBL3425802
633696,CHEMBL1082358
453177,CHEMBL507722
2014152,CHEMBL3681044
1993920,CHEMBL3661014
2040192,CHEMBL3719232
14152,CHEMBL14941
792838,CHEMBL1368954
1817510,CHEMBL3353402
520546,CHEMBL483349
801462,CHEMBL1377578
535470,CHEMBL547537
1974586,CHEMBL3641874
1473837,CHEMBL2238299
586963,CHEMBL600722
1854093,CHEMBL3438019
782855,CHEMBL1358971
1074900,CHEMBL1681818
1956127,CHEMBL3601234
1736031,CHEMBL3237487
1584149,CHEMBL2435014
2090191,CHEMBL3814089
341568,CHEMBL427201
1974521,CHEMBL3641809
895497,CHEMBL1471613
250069,CHEMBL345757
1821883,CHEMBL3357732
1062664,CHEMBL1650724
420450,CHEMBL254804
2057691,CHEMBL3754742
1143971,CHEMBL1771658
1976701,CHEMBL3643967
2042209,CHEMBL3715231
1170707,CHEMBL1818508
583715,CHEMBL581905
2092435,CHEMBL3823884
1822019,CHEMBL3357866
1989924,CHEMBL3657058
613464,CHEMBL1080504
1473840,CHEMBL2238302
941597,CHEMBL1517713
1213536,CHEMBL1872965
859319,CHEMBL1435435
1246189,CHEMBL1905618
193520,CHEMBL119248
959137,CHEMBL1535253
710578,CHEMBL1271327
427505,CHEMBL407970
1100052,CHEMBL1719321
1166932,CHEMBL1809229
1842209,CHEMBL3422762
1837459,CHEMBL3410679
1750719,CHEMBL3272714
913575,CHEMBL1489691
1843057,CHEMBL3425682
2056899,CHEMBL3747249
540124,CHEMBL580908
17411,CHEMBL585
1102326,CHEMBL1721595
29796,CHEMBL23383
163451,CHEMBL98259
1993867,CHEMBL3660962
1311083,CHEMBL1989792
1234719,CHEMBL1894148
795178,CHEMBL1371294
2040580,CHEMBL3715883
125622,CHEMBL80347
1082247,CHEMBL1701516
1511695,CHEMBL2312647
2089529,CHEMBL3814134
1366104,CHEMBL2088431
1566132,CHEMBL2392549
1216948,CHEMBL1876377
83920,CHEMBL440857
1429900,CHEMBL2169893
1364044,CHEMBL2079813
1789862,CHEMBL3330862
1058715,CHEMBL1643973
2088525,CHEMBL3809925
298038,CHEMBL179002
233507,CHEMBL141467
632503,CHEMBL1086264
808830,CHEMBL1384946
897192,CHEMBL1473308
2012577,CHEMBL3679485
2032878,CHEMBL3699583
1990206,CHEMBL3657337
1883291,CHEMBL3467217
541750,CHEMBL537095
826957,CHEMBL1403073
1275992,CHEMBL1941131
418593,CHEMBL399434
517628,CHEMBL471639
1168818,CHEMBL1813781
710762,CHEMBL1271509
984324,CHEMBL1560440
1989481,CHEMBL3656620
1888246,CHEMBL3472172
118657,CHEMBL307586
493986,CHEMBL496746
1262177,CHEMBL1914738
195153,CHEMBL118348
1756731,CHEMBL3278666
633779,CHEMBL1082625
326672,CHEMBL196490
757333,CHEMBL1333449
1826921,CHEMBL3393118
1031708,CHEMBL1607824
1704763,CHEMBL3215986
1750814,CHEMBL3272808
101517,CHEMBL65616
1906504,CHEMBL3490430
821684,CHEMBL1397800
2074166,CHEMBL3775502
1424039,CHEMBL2153352
833029,CHEMBL1409145
453172,CHEMBL455651
387424,CHEMBL395739
888131,CHEMBL1464247
701695,CHEMBL1242466
527703,CHEMBL587609
532723,CHEMBL531501
820975,CHEMBL1397091
811149,CHEMBL1387265
906044,CHEMBL1482160
2040537,CHEMBL3715123
73560,CHEMBL298901
950078,CHEMBL1526194
225154,CHEMBL136944
1328712,CHEMBL2007421
54691,CHEMBL39674
387445,CHEMBL397454
246564,CHEMBL145979
394260,CHEMBL232419
1989480,CHEMBL3656619
167428,CHEMBL102655
1176204,CHEMBL1829507
1833668,CHEMBL3403447
595228,CHEMBL606153
1685269,CHEMBL3195978
684629,CHEMBL1210812
646049,CHEMBL1165306
199022,CHEMBL334307
1821379,CHEMBL3357233
225820,CHEMBL422816
971704,CHEMBL1547820
1954040,CHEMBL3597090
387442,CHEMBL242680
596466,CHEMBL598024
1170319,CHEMBL1818124
870633,CHEMBL1446749
153102,CHEMBL94374
1099039,CHEMBL1718308
971348,CHEMBL1547464
818714,CHEMBL1394830
287087,CHEMBL170915
873695,CHEMBL1449811
1058723,CHEMBL1643980
941959,CHEMBL1518075
500830,CHEMBL495790
1883856,CHEMBL3467782
1686584,CHEMBL3197293
1517627,CHEMBL2323468
1831703,CHEMBL3401501
251525,CHEMBL150245
1361431,CHEMBL2071273
1025974,CHEMBL1602090
1365773,CHEMBL2088104
1011555,CHEMBL1587671
684210,CHEMBL1210397
1912611,CHEMBL3496537
579369,CHEMBL568789
1624909,CHEMBL3128275
14097,CHEMBL14264
2089519,CHEMBL3814660
1984649,CHEMBL3651836
853875,CHEMBL1429991
1140115,CHEMBL1762818
1833675,CHEMBL3403454
895653,CHEMBL1471769
625412,CHEMBL1097983
1034621,CHEMBL1610737
527303,CHEMBL587659
2004118,CHEMBL3671110
2041044,CHEMBL3717018
1998883,CHEMBL3665928
1529604,CHEMBL2347772
118332,CHEMBL75716
1228263,CHEMBL1887692
858436,CHEMBL1434552
1750501,CHEMBL3272498
420367,CHEMBL250232
588601,CHEMBL581860
1003186,CHEMBL1579302
1819788,CHEMBL3355658
1303453,CHEMBL1982162
1674849,CHEMBL3185558
2090208,CHEMBL3813899
2012685,CHEMBL3679592
1862262,CHEMBL3446188
574780,CHEMBL572162
1561734,CHEMBL2382316
758720,CHEMBL1334836
218854,CHEMBL133419
1974557,CHEMBL3641845
845872,CHEMBL1421988
228205,CHEMBL341807
495832,CHEMBL467580
1985684,CHEMBL3652861
112189,CHEMBL68975
1826266,CHEMBL3392315
1873792,CHEMBL3457718
2092951,CHEMBL3822587
108340,CHEMBL68543
209508,CHEMBL125512
1111984,CHEMBL1731253
499878,CHEMBL520475
585691,CHEMBL585259
584074,CHEMBL596642
169618,CHEMBL103971
1878109,CHEMBL3462035
2060382,CHEMBL3754040
770569,CHEMBL1346685
2039951,CHEMBL3717892
2090832,CHEMBL3819462
1957842,CHEMBL3604800
71636,CHEMBL47977
118228,CHEMBL308380
1856401,CHEMBL3440327
1379039,CHEMBL2106769
918569,CHEMBL1494685
1989406,CHEMBL3656545
2093859,CHEMBL3823218
335572,CHEMBL202662
603431,CHEMBL603080
976358,CHEMBL1552474
1102785,CHEMBL1722054
627063,CHEMBL1096532
1683128,CHEMBL3193837
1103700,CHEMBL1722969
477850,CHEMBL523000
1837072,CHEMBL3410296
1571452,CHEMBL2403847
1731952,CHEMBL3233449
761214,CHEMBL1337330
1361374,CHEMBL2071217
1240342,CHEMBL1899771
1070360,CHEMBL1672863
2008310,CHEMBL3675260
851682,CHEMBL1427798
1344339,CHEMBL2032266
1981756,CHEMBL3648972
531195,CHEMBL532758
873389,CHEMBL1449505
108625,CHEMBL302081
762820,CHEMBL1338936
549394,CHEMBL536286
711400,CHEMBL1269042
1859796,CHEMBL3443722
13368,CHEMBL13563
1989415,CHEMBL3656554
430362,CHEMBL428085
859241,CHEMBL1435357
1302309,CHEMBL1981018
1473909,CHEMBL2238370
1159302,CHEMBL1796254
1738498,CHEMBL3245890
328292,CHEMBL370120
1571438,CHEMBL2403833
1303823,CHEMBL1982532
117398,CHEMBL308322
1109264,CHEMBL1728533
1989562,CHEMBL3656700
2092935,CHEMBL3823278
1608273,CHEMBL3093888
246998,CHEMBL146622
151978,CHEMBL96272
782703,CHEMBL1358819
229329,CHEMBL343543
1976698,CHEMBL3643965
1974415,CHEMBL3641704
976629,CHEMBL1552745
101359,CHEMBL63784
1032612,CHEMBL1608728
1364979,CHEMBL2087318
1993865,CHEMBL3660960
95110,CHEMBL64276
154972,CHEMBL93498
766623,CHEMBL1342739
1091057,CHEMBL1710326
1970406,CHEMBL3633150
1984658,CHEMBL3651845
